jour;mois;jour_semaine;heure_jour;total;cuisine;buanderie;eauchaude;reste
15/07/2007;juillet2007;dimanche;12;0.482333338;0;0;0.117;0.365333338
15/07/2007;juillet2007;dimanche;13;0.960633338;0;0.016;0.626;0.318633338
15/07/2007;juillet2007;dimanche;14;1.494533323;0.383;0.071;0.744;0.296533323
15/07/2007;juillet2007;dimanche;15;1.097233327;0.479;0.005;0.246;0.367233327
15/07/2007;juillet2007;dimanche;16;0.403366667;0;0;0;0.403366667
15/07/2007;juillet2007;dimanche;17;0;0;0;0;0
15/07/2007;juillet2007;dimanche;18;0.125600002;0;0.024;0;0.101600002
15/07/2007;juillet2007;dimanche;19;0.542366667;0;0;0;0.542366667
15/07/2007;juillet2007;dimanche;20;0.950299996;0;0.067;0.167;0.716299996
15/07/2007;juillet2007;dimanche;21;1.819233328;0;0.031;1.061;0.727233328
15/07/2007;juillet2007;dimanche;22;1.820466671;0;0;1.048;0.772466671
15/07/2007;juillet2007;dimanche;23;1.359533342;0;0.055;1.056;0.248533342
16/07/2007;juillet2007;lundi;0;0.49546667;0;0.039;0.234;0.22246667
16/07/2007;juillet2007;lundi;1;0.241633334;0;0;0;0.241633334
16/07/2007;juillet2007;lundi;2;0.264866666;0;0.047;0;0.217866666
16/07/2007;juillet2007;lundi;3;0.281466666;0;0.049;0;0.232466666
16/07/2007;juillet2007;lundi;4;0.217266667;0;0;0;0.217266667
16/07/2007;juillet2007;lundi;5;0.2674;0;0.036;0;0.2314
16/07/2007;juillet2007;lundi;6;0.451666662;0;0.06;0;0.391666662
16/07/2007;juillet2007;lundi;7;1.375066665;0;0;0.95;0.425066665
16/07/2007;juillet2007;lundi;8;1.258666672;0;0.024;0.99;0.244666672
16/07/2007;juillet2007;lundi;9;0.359766669;0;0.066;0.074;0.219766669
16/07/2007;juillet2007;lundi;10;0.232900001;0;0;0;0.232900001
16/07/2007;juillet2007;lundi;11;0.246700001;0;0.019;0;0.227700001
16/07/2007;juillet2007;lundi;12;0.3288;0;0.069;0;0.2598
16/07/2007;juillet2007;lundi;13;0.716233338;0.375;0.004;0;0.337233338
16/07/2007;juillet2007;lundi;14;0.694333334;0.455;0.013;0.028;0.198333334
16/07/2007;juillet2007;lundi;15;0.803600002;0;0.071;0.52;0.212600002
16/07/2007;juillet2007;lundi;16;0.205533334;0;0.008;0;0.197533334
16/07/2007;juillet2007;lundi;17;0.398533332;0;0.005;0;0.393533332
16/07/2007;juillet2007;lundi;18;0.700099998;0;0.073;0;0.627099998
16/07/2007;juillet2007;lundi;19;0.910099998;0;0.018;0;0.892099998
16/07/2007;juillet2007;lundi;20;1.238899997;0;0;0.603;0.635899997
16/07/2007;juillet2007;lundi;21;0.766566663;0;0.067;0;0.699566663
16/07/2007;juillet2007;lundi;22;1.310299994;0;0.027;0.637;0.646299994
16/07/2007;juillet2007;lundi;23;0.462033332;0;0;0.14;0.322033332
17/07/2007;juillet2007;mardi;0;0.257466664;0;0.057;0;0.200466664
17/07/2007;juillet2007;mardi;1;0.242966669;0;0.035;0;0.207966669
17/07/2007;juillet2007;mardi;2;0.198100001;0;0;0;0.198100001
17/07/2007;juillet2007;mardi;3;0.259199999;0;0.047;0;0.212199999
17/07/2007;juillet2007;mardi;4;0.233666666;0;0.037;0;0.196666666
17/07/2007;juillet2007;mardi;5;0.2055;0;0;0;0.2055
17/07/2007;juillet2007;mardi;6;0.458000005;0;0.047;0;0.411000005
17/07/2007;juillet2007;mardi;7;0.956866669;0.012;0.039;0.429;0.476866669
17/07/2007;juillet2007;mardi;8;2.014866662;0.836;0;0.988;0.190866662
17/07/2007;juillet2007;mardi;9;0.748066662;0;0.042;0.499;0.207066662
17/07/2007;juillet2007;mardi;10;0.2303;0;0.04;0;0.1903
17/07/2007;juillet2007;mardi;11;0.201000001;0;0;0;0.201000001
17/07/2007;juillet2007;mardi;12;0.233700001;0;0.043;0;0.190700001
17/07/2007;juillet2007;mardi;13;0.24186667;0;0.045;0;0.19686667
17/07/2007;juillet2007;mardi;14;0.194900001;0;0;0;0.194900001
17/07/2007;juillet2007;mardi;15;0.234599998;0;0.037;0;0.197599998
17/07/2007;juillet2007;mardi;16;0.250266666;0;0.049;0;0.201266666
17/07/2007;juillet2007;mardi;17;0.195366668;0;0;0;0.195366668
17/07/2007;juillet2007;mardi;18;0.932566662;0;0.034;0.583;0.315566662
17/07/2007;juillet2007;mardi;19;0.534399996;0;0.054;0.049;0.431399996
17/07/2007;juillet2007;mardi;20;0.662533329;0;0;0;0.662533329
17/07/2007;juillet2007;mardi;21;0.973200001;0;0.031;0.329;0.613200001
17/07/2007;juillet2007;mardi;22;1.297500004;0;0.057;0.458;0.782500004
17/07/2007;juillet2007;mardi;23;0.236966669;0;0;0;0.236966669
18/07/2007;juillet2007;mercredi;0;0.223200001;0;0.026;0;0.197200001
18/07/2007;juillet2007;mercredi;1;0.246566669;0;0.061;0;0.185566669
18/07/2007;juillet2007;mercredi;2;0.195533334;0;0;0;0.195533334
18/07/2007;juillet2007;mercredi;3;0.203833333;0;0.022;0;0.181833333
18/07/2007;juillet2007;mercredi;4;0.2526;0;0.059;0;0.1936
18/07/2007;juillet2007;mercredi;5;0.179066667;0;0;0;0.179066667
18/07/2007;juillet2007;mercredi;6;0.624700003;0;0.025;0.14;0.459700003
18/07/2007;juillet2007;mercredi;7;1.931699993;0;0.057;0.991;0.883699993
18/07/2007;juillet2007;mercredi;8;2.111899994;0.468;0;0.968;0.675899994
18/07/2007;juillet2007;mercredi;9;1.625933341;0.441;0.025;0.959;0.200933341
18/07/2007;juillet2007;mercredi;10;1.179633331;0;0.056;0.939;0.184633331
18/07/2007;juillet2007;mercredi;11;0.205633334;0;0;0.017;0.188633334
18/07/2007;juillet2007;mercredi;12;0.216233332;0;0.027;0;0.189233332
18/07/2007;juillet2007;mercredi;13;0.242899999;0;0.055;0;0.187899999
18/07/2007;juillet2007;mercredi;14;0.190433333;0;0;0;0.190433333
18/07/2007;juillet2007;mercredi;15;0.214466666;0;0.028;0;0.186466666
18/07/2007;juillet2007;mercredi;16;0.2513;0;0.057;0;0.1943
18/07/2007;juillet2007;mercredi;17;0.233466666;0;0;0;0.233466666
18/07/2007;juillet2007;mercredi;18;0.385833331;0;0.028;0;0.357833331
18/07/2007;juillet2007;mercredi;19;0.880766667;0;0.058;0.614;0.208766667
18/07/2007;juillet2007;mercredi;20;0.199633334;0;0;0;0.199633334
18/07/2007;juillet2007;mercredi;21;0.230833333;0;0.026;0;0.204833333
18/07/2007;juillet2007;mercredi;22;0.388799997;0;0.061;0;0.327799997
18/07/2007;juillet2007;mercredi;23;0.203066667;0;0;0;0.203066667
19/07/2007;juillet2007;jeudi;0;0.216566667;0;0.023;0;0.193566667
19/07/2007;juillet2007;jeudi;1;0.256466668;0;0.062;0;0.194466668
19/07/2007;juillet2007;jeudi;2;0.196266667;0;0;0;0.196266667
19/07/2007;juillet2007;jeudi;3;0.211866668;0;0.022;0;0.189866668
19/07/2007;juillet2007;jeudi;4;0.261033335;0;0.061;0;0.200033335
19/07/2007;juillet2007;jeudi;5;0.604366667;0;0;0.403;0.201366667
19/07/2007;juillet2007;jeudi;6;1.093266665;0;0.025;0.367;0.701266665
19/07/2007;juillet2007;jeudi;7;0.685433331;0;0.063;0.289;0.333433331
19/07/2007;juillet2007;jeudi;8;0.895766662;0;0;0.707;0.188766662
19/07/2007;juillet2007;jeudi;9;0.214699999;0;0.019;0;0.195699999
19/07/2007;juillet2007;jeudi;10;0.257366667;0;0.068;0;0.189366667
19/07/2007;juillet2007;jeudi;11;0.198999999;0;0;0;0.198999999
19/07/2007;juillet2007;jeudi;12;0.199433332;0;0.014;0;0.185433332
19/07/2007;juillet2007;jeudi;13;0.270333334;0;0.071;0;0.199333334
19/07/2007;juillet2007;jeudi;14;0.188233332;0;0.002;0;0.186233332
19/07/2007;juillet2007;jeudi;15;0.214500001;0;0.011;0;0.203500001
19/07/2007;juillet2007;jeudi;16;0.260900001;0;0.072;0;0.188900001
19/07/2007;juillet2007;jeudi;17;0.379300001;0;0.005;0.135;0.239300001
19/07/2007;juillet2007;jeudi;18;0.8407;0;0.009;0.52;0.3117
19/07/2007;juillet2007;jeudi;19;0.691066665;0;0.072;0.093;0.526066665
19/07/2007;juillet2007;jeudi;20;1.505000005;0.561;0.008;0.616;0.320000005
19/07/2007;juillet2007;jeudi;21;0.797733328;0.507;0.008;0;0.282733328
19/07/2007;juillet2007;jeudi;22;0.339266664;0;0.072;0;0.267266664
19/07/2007;juillet2007;jeudi;23;0.519533331;0;0.016;0;0.503533331
20/07/2007;juillet2007;vendredi;0;0.210266665;0;0;0;0.210266665
20/07/2007;juillet2007;vendredi;1;0.280900001;0;0.069;0;0.211900001
20/07/2007;juillet2007;vendredi;2;0.214633334;0;0.021;0;0.193633334
20/07/2007;juillet2007;vendredi;3;0.198600001;0;0;0;0.198600001
20/07/2007;juillet2007;vendredi;4;0.262733332;0;0.066;0;0.196733332
20/07/2007;juillet2007;vendredi;5;0.871999998;0;0.027;0.65;0.194999998
20/07/2007;juillet2007;vendredi;6;0.196666669;0;0;0;0.196666669
20/07/2007;juillet2007;vendredi;7;0.545433335;0;0.059;0;0.486433335
20/07/2007;juillet2007;vendredi;8;0.274866666;0;0.032;0;0.242866666
20/07/2007;juillet2007;vendredi;9;1.337633336;0;0;0.926;0.411633336
20/07/2007;juillet2007;vendredi;10;0.910466665;0;0.052;0.583;0.275466665
20/07/2007;juillet2007;vendredi;11;0.348699996;0;0.034;0;0.314699996
20/07/2007;juillet2007;vendredi;12;0.572333331;0;0;0.244;0.328333331
20/07/2007;juillet2007;vendredi;13;0.839733333;0;0.053;0.359;0.427733333
20/07/2007;juillet2007;vendredi;14;0.402566668;0;0.036;0;0.366566668
20/07/2007;juillet2007;vendredi;15;0.627933338;0;0.359;0;0.268933338
20/07/2007;juillet2007;vendredi;16;0.334933334;0;0.053;0;0.281933334
20/07/2007;juillet2007;vendredi;17;1.035733337;0;0.037;0.607;0.391733337
20/07/2007;juillet2007;vendredi;18;2.812833348;0.732;1.204;0;0.876833348
20/07/2007;juillet2007;vendredi;19;1.939700001;0.491;0.143;0.561;0.744700001
20/07/2007;juillet2007;vendredi;20;1.083933331;0;0.071;0.257;0.755933331
20/07/2007;juillet2007;vendredi;21;1.403633338;0.401;0.002;0.405;0.595633338
20/07/2007;juillet2007;vendredi;22;1.517733334;0.487;0.056;0.173;0.801733334
20/07/2007;juillet2007;vendredi;23;0.283066666;0;0.044;0;0.239066666
21/07/2007;juillet2007;samedi;0;0.187966667;0;0;0;0.187966667
21/07/2007;juillet2007;samedi;1;0.221833334;0;0.043;0;0.178833334
21/07/2007;juillet2007;samedi;2;0.220266669;0;0.041;0;0.179266669
21/07/2007;juillet2007;samedi;3;0.184966666;0;0;0;0.184966666
21/07/2007;juillet2007;samedi;4;0.220133334;0;0.046;0;0.174133334
21/07/2007;juillet2007;samedi;5;0.2242;0;0.039;0;0.1852
21/07/2007;juillet2007;samedi;6;0.418033332;0;0;0.232;0.186033332
21/07/2007;juillet2007;samedi;7;1.694933321;0;0.045;0.999;0.650933321
21/07/2007;juillet2007;samedi;8;1.389600003;0;0.038;0.997;0.354600003
21/07/2007;juillet2007;samedi;9;0.702133332;0;0;0.499;0.203133332
21/07/2007;juillet2007;samedi;10;0.414933335;0;0.046;0;0.368933335
21/07/2007;juillet2007;samedi;11;1.293866676;0;0.039;0.858;0.396866676
21/07/2007;juillet2007;samedi;12;0.8366;0;0;0.506;0.3306
21/07/2007;juillet2007;samedi;13;1.057966658;0;0.045;0.711;0.301966658
21/07/2007;juillet2007;samedi;14;1.116266664;0;0.042;0.815;0.259266664
21/07/2007;juillet2007;samedi;15;0.278333333;0;0;0;0.278333333
21/07/2007;juillet2007;samedi;16;0.368833333;0;0.041;0;0.327833333
21/07/2007;juillet2007;samedi;17;0.511666663;0;0.047;0;0.464666663
21/07/2007;juillet2007;samedi;18;1.505533342;0;0;0.155;1.350533342
21/07/2007;juillet2007;samedi;19;1.432666657;0;0;1.006;0.426666657
21/07/2007;juillet2007;samedi;20;0.881166663;0;0;0.551;0.330166663
21/07/2007;juillet2007;samedi;21;0.337766664;0;0;0;0.337766664
21/07/2007;juillet2007;samedi;22;0.3215;0;0;0;0.3215
21/07/2007;juillet2007;samedi;23;1.849633339;0.428;0;0.427;0.994633339
22/07/2007;juillet2007;dimanche;0;0.527133331;0.121;0;0.169;0.237133331
22/07/2007;juillet2007;dimanche;1;0.654400001;0.415;0;0;0.239400001
22/07/2007;juillet2007;dimanche;2;0.197633334;0;0;0;0.197633334
22/07/2007;juillet2007;dimanche;3;0.186900001;0;0;0;0.186900001
22/07/2007;juillet2007;dimanche;4;0.196033335;0;0;0;0.196033335
22/07/2007;juillet2007;dimanche;5;0.182266668;0;0;0;0.182266668
22/07/2007;juillet2007;dimanche;6;0.1857;0;0;0;0.1857
22/07/2007;juillet2007;dimanche;7;0.999766664;0;0;0.525;0.474766664
22/07/2007;juillet2007;dimanche;8;0.243800001;0;0;0;0.243800001
22/07/2007;juillet2007;dimanche;9;0.375799999;0;0;0;0.375799999
22/07/2007;juillet2007;dimanche;10;2.565433337;0.969;0.339;0.669;0.588433337
22/07/2007;juillet2007;dimanche;11;3.033233325;1.422;0.023;1.001;0.587233325
22/07/2007;juillet2007;dimanche;12;1.895966672;1.102;0;0.336;0.457966672
22/07/2007;juillet2007;dimanche;13;1.372199999;0.659;0;0.26;0.453199999
22/07/2007;juillet2007;dimanche;14;1.479066665;0.361;0;0.764;0.354066665
22/07/2007;juillet2007;dimanche;15;0.2837;0;0;0;0.2837
22/07/2007;juillet2007;dimanche;16;0.262033333;0;0;0;0.262033333
22/07/2007;juillet2007;dimanche;17;0.6127;0;0.364;0;0.2487
22/07/2007;juillet2007;dimanche;18;0.527133332;0;0;0.107;0.420133332
22/07/2007;juillet2007;dimanche;19;1.92106667;1.146;0;0.412;0.36306667
22/07/2007;juillet2007;dimanche;20;0.345499999;0;0;0.044;0.301499999
22/07/2007;juillet2007;dimanche;21;1.83633333;0.012;0.26;1.022;0.54233333
22/07/2007;juillet2007;dimanche;22;2.105066675;0.408;1.079;0.254;0.364066675
22/07/2007;juillet2007;dimanche;23;0.940700001;0.476;0.071;0;0.393700001
23/07/2007;juillet2007;lundi;0;0.226166667;0;0.035;0;0.191166667
23/07/2007;juillet2007;lundi;1;0.196466667;0;0.01;0;0.186466667
23/07/2007;juillet2007;lundi;2;0.220333334;0;0.009;0;0.211333334
23/07/2007;juillet2007;lundi;3;0.203733334;0;0.01;0;0.193733334
23/07/2007;juillet2007;lundi;4;0.195466668;0;0.01;0;0.185466668
23/07/2007;juillet2007;lundi;5;0.207333332;0;0.01;0;0.197333332
23/07/2007;juillet2007;lundi;6;0.654100004;0;0.002;0.468;0.184100004
23/07/2007;juillet2007;lundi;7;0.212933331;0;0;0.028;0.184933331
23/07/2007;juillet2007;lundi;8;0.458266667;0;0;0;0.458266667
23/07/2007;juillet2007;lundi;9;0.533833336;0;0.249;0;0.284833336
23/07/2007;juillet2007;lundi;10;1.437600002;0;0;0.639;0.798600002
23/07/2007;juillet2007;lundi;11;1.202033348;0.387;0.043;0.234;0.538033348
23/07/2007;juillet2007;lundi;12;2.701866666;0.461;0.91;0.456;0.874866666
23/07/2007;juillet2007;lundi;13;0.4112;0;0;0;0.4112
23/07/2007;juillet2007;lundi;14;0.740133334;0;0;0;0.740133334
23/07/2007;juillet2007;lundi;15;0.512966666;0;0;0;0.512966666
23/07/2007;juillet2007;lundi;16;1.038400005;0;0;0.752;0.286400005
23/07/2007;juillet2007;lundi;17;0.282266667;0;0;0;0.282266667
23/07/2007;juillet2007;lundi;18;0.431666667;0;0;0;0.431666667
23/07/2007;juillet2007;lundi;19;0.822499998;0;0;0.159;0.663499998
23/07/2007;juillet2007;lundi;20;1.461733339;0.022;0;1.008;0.431733339
23/07/2007;juillet2007;lundi;21;1.166400003;0.41;0;0.103;0.653400003
23/07/2007;juillet2007;lundi;22;1.015899998;0.467;0;0;0.548899998
23/07/2007;juillet2007;lundi;23;0.183666665;0;0;0;0.183666665
24/07/2007;juillet2007;mardi;0;0.183800001;0;0;0;0.183800001
24/07/2007;juillet2007;mardi;1;0.167366667;0;0;0;0.167366667
24/07/2007;juillet2007;mardi;2;0.677366667;0;0;0.505;0.172366667
24/07/2007;juillet2007;mardi;3;0.189233334;0;0;0;0.189233334
24/07/2007;juillet2007;mardi;4;0.173666667;0;0;0;0.173666667
24/07/2007;juillet2007;mardi;5;0.168500001;0;0;0;0.168500001
24/07/2007;juillet2007;mardi;6;0.179366667;0;0;0;0.179366667
24/07/2007;juillet2007;mardi;7;1.424966661;0;0;0.478;0.946966661
24/07/2007;juillet2007;mardi;8;1.455666671;0;0;0.993;0.462666671
24/07/2007;juillet2007;mardi;9;1.19666666;0;0;0.996;0.20066666
24/07/2007;juillet2007;mardi;10;1.179333335;0;0;1;0.179333335
24/07/2007;juillet2007;mardi;11;0.741233335;0;0;0.569;0.172233335
24/07/2007;juillet2007;mardi;12;0.193066667;0;0;0;0.193066667
24/07/2007;juillet2007;mardi;13;0.186133333;0;0;0;0.186133333
24/07/2007;juillet2007;mardi;14;0.186766666;0;0;0;0.186766666
24/07/2007;juillet2007;mardi;15;0.1973;0;0;0;0.1973
24/07/2007;juillet2007;mardi;16;0.177166665;0;0;0;0.177166665
24/07/2007;juillet2007;mardi;17;0.230666666;0;0;0;0.230666666
24/07/2007;juillet2007;mardi;18;0.353333331;0;0;0;0.353333331
24/07/2007;juillet2007;mardi;19;1.440000001;0;0;0.933;0.507000001
24/07/2007;juillet2007;mardi;20;0.402733332;0;0;0.125;0.277733332
24/07/2007;juillet2007;mardi;21;0.723433335;0;0.323;0;0.400433335
24/07/2007;juillet2007;mardi;22;0.672499998;0;0.272;0;0.400499998
24/07/2007;juillet2007;mardi;23;1.254466667;0;1.012;0;0.242466667
25/07/2007;juillet2007;mercredi;0;0.259000001;0;0.066;0;0.193000001
25/07/2007;juillet2007;mercredi;1;0.223766668;0;0.035;0;0.188766668
25/07/2007;juillet2007;mercredi;2;0.851100004;0;0.009;0.656;0.186100004
25/07/2007;juillet2007;mercredi;3;0.232000001;0;0.01;0.019;0.203000001
25/07/2007;juillet2007;mercredi;4;0.199166668;0;0.009;0;0.190166668
25/07/2007;juillet2007;mercredi;5;0.199933335;0;0.01;0;0.189933335
25/07/2007;juillet2007;mercredi;6;0.431100004;0;0.01;0;0.421100004
25/07/2007;juillet2007;mercredi;7;0.77936667;0;0.002;0.24;0.53736667
25/07/2007;juillet2007;mercredi;8;0.940733338;0;0;0.732;0.208733338
25/07/2007;juillet2007;mercredi;9;0.186000001;0;0;0;0.186000001
25/07/2007;juillet2007;mercredi;10;0.184300001;0;0;0;0.184300001
25/07/2007;juillet2007;mercredi;11;0.184266667;0;0;0;0.184266667
25/07/2007;juillet2007;mercredi;12;0.176899999;0;0;0;0.176899999
25/07/2007;juillet2007;mercredi;13;0.194033333;0;0;0;0.194033333
25/07/2007;juillet2007;mercredi;14;0.192566668;0;0;0;0.192566668
25/07/2007;juillet2007;mercredi;15;0.182033334;0;0;0;0.182033334
25/07/2007;juillet2007;mercredi;16;0.186233333;0;0;0;0.186233333
25/07/2007;juillet2007;mercredi;17;0.493900006;0;0;0.309;0.184900006
25/07/2007;juillet2007;mercredi;18;0.602433334;0;0;0.377;0.225433334
25/07/2007;juillet2007;mercredi;19;0.202066666;0;0;0;0.202066666
25/07/2007;juillet2007;mercredi;20;0.187833334;0;0;0;0.187833334
25/07/2007;juillet2007;mercredi;21;0.1788;0;0;0;0.1788
25/07/2007;juillet2007;mercredi;22;0.359800003;0;0;0;0.359800003
25/07/2007;juillet2007;mercredi;23;0.248666667;0;0;0;0.248666667
26/07/2007;juillet2007;jeudi;0;0.186666667;0;0;0;0.186666667
26/07/2007;juillet2007;jeudi;1;0.359466667;0;0;0.172;0.187466667
26/07/2007;juillet2007;jeudi;2;0.755766665;0;0;0.575;0.180766665
26/07/2007;juillet2007;jeudi;3;0.186766665;0;0;0;0.186766665
26/07/2007;juillet2007;jeudi;4;0.195033332;0;0;0;0.195033332
26/07/2007;juillet2007;jeudi;5;0.190066665;0;0;0;0.190066665
26/07/2007;juillet2007;jeudi;6;0.384999999;0;0;0;0.384999999
26/07/2007;juillet2007;jeudi;7;0.67626667;0;0;0.294;0.38226667
26/07/2007;juillet2007;jeudi;8;1.667666668;0.455;0;1.011;0.201666668
26/07/2007;juillet2007;jeudi;9;1.594600002;0.52;0;0.891;0.183600002
26/07/2007;juillet2007;jeudi;10;0.1846;0;0;0;0.1846
26/07/2007;juillet2007;jeudi;11;0.191833334;0;0;0;0.191833334
26/07/2007;juillet2007;jeudi;12;0.179466666;0;0;0;0.179466666
26/07/2007;juillet2007;jeudi;13;0.179933333;0;0;0;0.179933333
26/07/2007;juillet2007;jeudi;14;0.188;0;0;0;0.188
26/07/2007;juillet2007;jeudi;15;0.191933333;0;0;0;0.191933333
26/07/2007;juillet2007;jeudi;16;0.189033334;0;0;0;0.189033334
26/07/2007;juillet2007;jeudi;17;0.212066668;0;0;0;0.212066668
26/07/2007;juillet2007;jeudi;18;0.973233332;0;0.339;0.239;0.395233332
26/07/2007;juillet2007;jeudi;19;2.47306665;0;0.885;1.012;0.57606665
26/07/2007;juillet2007;jeudi;20;1.756999997;0;1.074;0.152;0.530999997
26/07/2007;juillet2007;jeudi;21;1.930666667;0;1.281;0;0.649666667
26/07/2007;juillet2007;jeudi;22;0.3509;0;0.019;0;0.3319
26/07/2007;juillet2007;jeudi;23;0.2093;0;0.035;0;0.1743
27/07/2007;juillet2007;vendredi;0;0.193533333;0;0.01;0;0.183533333
27/07/2007;juillet2007;vendredi;1;0.796466665;0;0.009;0.605;0.182466665
27/07/2007;juillet2007;vendredi;2;0.182633334;0;0.01;0;0.172633334
27/07/2007;juillet2007;vendredi;3;0.195233333;0;0.009;0;0.186233333
27/07/2007;juillet2007;vendredi;4;0.186233333;0;0.01;0;0.176233333
27/07/2007;juillet2007;vendredi;5;0.170566667;0;0.001;0;0.169566667
27/07/2007;juillet2007;vendredi;6;0.1797;0;0;0;0.1797
27/07/2007;juillet2007;vendredi;7;1.956833332;0.005;0;0.943;1.008833332
27/07/2007;juillet2007;vendredi;8;1.615133335;0.422;0;0.987;0.206133335
27/07/2007;juillet2007;vendredi;9;1.640533329;0.476;0;0.979;0.185533329
27/07/2007;juillet2007;vendredi;10;0.178899999;0;0;0;0.178899999
27/07/2007;juillet2007;vendredi;11;0.193033333;0;0;0;0.193033333
27/07/2007;juillet2007;vendredi;12;0.181966667;0;0;0;0.181966667
27/07/2007;juillet2007;vendredi;13;0.179933334;0;0;0;0.179933334
27/07/2007;juillet2007;vendredi;14;0.4686;0;0;0;0.4686
27/07/2007;juillet2007;vendredi;15;1.376500001;0;0;1.013;0.363500001
27/07/2007;juillet2007;vendredi;16;1.321466666;0;0;1.019;0.302466666
27/07/2007;juillet2007;vendredi;17;1.317799999;0;0;0.558;0.759799999
27/07/2007;juillet2007;vendredi;18;0.701933332;0;0;0;0.701933332
27/07/2007;juillet2007;vendredi;19;0.757566667;0;0;0;0.757566667
27/07/2007;juillet2007;vendredi;20;1.370866668;0;0;0.65;0.720866668
27/07/2007;juillet2007;vendredi;21;1.808366663;0.427;0;0.066;1.315366663
27/07/2007;juillet2007;vendredi;22;2.2491;0.434;0;0;1.8151
27/07/2007;juillet2007;vendredi;23;0.819000007;0.073;0;0.337;0.409000007
28/07/2007;juillet2007;samedi;0;0.446733337;0;0;0.256;0.190733337
28/07/2007;juillet2007;samedi;1;0.198033335;0;0;0;0.198033335
28/07/2007;juillet2007;samedi;2;0.2034;0;0;0;0.2034
28/07/2007;juillet2007;samedi;3;0.197266668;0;0;0;0.197266668
28/07/2007;juillet2007;samedi;4;0.214666667;0;0;0;0.214666667
28/07/2007;juillet2007;samedi;5;0.1767;0;0;0;0.1767
28/07/2007;juillet2007;samedi;6;0.201600002;0;0;0;0.201600002
28/07/2007;juillet2007;samedi;7;0.415166667;0;0;0;0.415166667
28/07/2007;juillet2007;samedi;8;0.816700004;0;0;0.411;0.405700004
28/07/2007;juillet2007;samedi;9;0.655199996;0;0;0.4;0.255199996
28/07/2007;juillet2007;samedi;10;1.250866657;0;0.841;0;0.409866657
28/07/2007;juillet2007;samedi;11;1.67696667;0;1.241;0;0.43596667
28/07/2007;juillet2007;samedi;12;2.172366678;0;1.576;0;0.596366678
28/07/2007;juillet2007;samedi;13;2.702000018;0.222;1.223;0.742;0.515000018
28/07/2007;juillet2007;samedi;14;1.616966671;0.233;0.451;0.372;0.560966671
28/07/2007;juillet2007;samedi;15;1.926666644;0.452;1.226;0;0.248666644
28/07/2007;juillet2007;samedi;16;1.492399994;0;1.024;0.06;0.408399994
